,year_month,variable,value
621,2020-09-01,avg_airport_fee,0.0
622,2020-10-01,avg_airport_fee,
623,2020-11-01,avg_airport_fee,0.0
624,2020-12-01,avg_airport_fee,0.0
625,2021-01-01,avg_airport_fee,0.0
626,2021-02-01,avg_airport_fee,0.0
627,2021-03-01,avg_airport_fee,0.0
628,2021-04-01,avg_airport_fee,0.056112946728379805
629,2021-05-01,avg_airport_fee,0.10157107901240624
630,2021-06-01,avg_airport_fee,0.10822412139176149
631,2021-07-01,avg_airport_fee,0.12094256349618375
632,2021-08-01,avg_airport_fee,0.12946869149324333
633,2021-09-01,avg_airport_fee,0.129745712699726
634,2021-10-01,avg_airport_fee,0.13054822993128576
635,2021-11-01,avg_airport_fee,0.14001268986423196
636,2021-12-01,avg_airport_fee,0.15050901725716564
637,2022-01-01,avg_airport_fee,0.11806445810402573
638,2022-02-01,avg_airport_fee,0.12369882778393575
639,2022-03-01,avg_airport_fee,0.14621522800632936
640,2022-04-01,avg_airport_fee,0.15874302261301343
641,2022-05-01,avg_airport_fee,0.17580492798171823
642,2022-06-01,avg_airport_fee,0.1704562567915485
643,2022-07-01,avg_airport_fee,0.12177317147148153
644,2022-08-01,avg_airport_fee,0.1153827248532018
645,2019-02-01,sum_airport_fee,0.0
646,2019-03-01,sum_airport_fee,0.0
647,2019-04-01,sum_airport_fee,0.0
648,2019-05-01,sum_airport_fee,0.0
649,2019-06-01,sum_airport_fee,0.0
650,2019-07-01,sum_airport_fee,0.0
651,2019-08-01,sum_airport_fee,0.0
652,2019-09-01,sum_airport_fee,0.0
653,2019-10-01,sum_airport_fee,0.0
654,2019-11-01,sum_airport_fee,0.0
655,2019-12-01,sum_airport_fee,0.0
656,2020-01-01,sum_airport_fee,0.0
657,2020-03-01,sum_airport_fee,0.0
658,2020-02-01,sum_airport_fee,0.0
659,2020-04-01,sum_airport_fee,0.0
660,2020-05-01,sum_airport_fee,0.0
661,2020-06-01,sum_airport_fee,0.0
662,2020-08-01,sum_airport_fee,0.0
663,2020-07-01,sum_airport_fee,0.0
664,2020-09-01,sum_airport_fee,0.0
665,2020-10-01,sum_airport_fee,0.0
666,2020-11-01,sum_airport_fee,0.0
667,2020-12-01,sum_airport_fee,0.0
668,2021-01-01,sum_airport_fee,0.0
669,2021-02-01,sum_airport_fee,0.0
670,2021-03-01,sum_airport_fee,0.0
671,2021-04-01,sum_airport_fee,789342.0
672,2021-05-01,sum_airport_fee,1491035.0
673,2021-06-01,sum_airport_fee,1612738.0
674,2021-07-01,sum_airport_fee,1812438.0
675,2021-08-01,sum_airport_fee,1872446.0
676,2021-09-01,sum_airport_fee,1925047.0
677,2021-10-01,sum_airport_fee,2154283.0
678,2021-11-01,sum_airport_fee,2239565.0
679,2021-12-01,sum_airport_fee,2410162.0
680,2022-01-01,sum_airport_fee,1738042.0
681,2022-02-01,sum_airport_fee,1977624.0
682,2022-03-01,sum_airport_fee,2694146.0
683,2022-04-01,sum_airport_fee,2813568.0
684,2022-05-01,sum_airport_fee,3185570.0
685,2022-06-01,sum_airport_fee,3024344.0
686,2022-07-01,sum_airport_fee,2123049.0
687,2022-08-01,sum_airport_fee,1978842.0
688,2019-02-01,avg_distance,4.649364017283496
689,2019-03-01,avg_distance,4.689779296849024
690,2019-04-01,avg_distance,4.706894121970385
691,2019-05-01,avg_distance,4.735453486879858
692,2019-06-01,avg_distance,4.746701820370477
693,2019-07-01,avg_distance,4.706183071631606
694,2019-08-01,avg_distance,4.855367582623634
695,2019-09-01,avg_distance,4.845772705876025
696,2019-10-01,avg_distance,4.786433378489243
697,2019-11-01,avg_distance,4.697148297668648
698,2019-12-01,avg_distance,4.63522258424072
699,2020-01-01,avg_distance,4.572537756955269
700,2020-03-01,avg_distance,4.588156037466697
701,2020-02-01,avg_distance,4.5406593424979675
702,2020-04-01,avg_distance,4.588787777502877
703,2020-05-01,avg_distance,4.695318743275725
704,2020-06-01,avg_distance,4.816720421286955
705,2020-08-01,avg_distance,4.6830467638827455
706,2020-07-01,avg_distance,4.664157289890215
707,2020-09-01,avg_distance,4.6677310230874
708,2020-10-01,avg_distance,4.514350353565771
709,2020-11-01,avg_distance,4.559904309960509
710,2020-12-01,avg_distance,4.490720097888301
711,2021-01-01,avg_distance,4.499579242638377
712,2021-02-01,avg_distance,4.469209880287737
713,2021-03-01,avg_distance,4.630798779100906
714,2021-04-01,avg_distance,4.678531454598628
715,2021-05-01,avg_distance,4.824788574577878
716,2021-06-01,avg_distance,4.876118481785071
717,2021-07-01,avg_distance,4.932208378453801
718,2021-08-01,avg_distance,4.975927059557327
719,2021-09-01,avg_distance,4.956020856333715
720,2021-10-01,avg_distance,4.86097089490283
721,2021-11-01,avg_distance,4.960015374816219
722,2021-12-01,avg_distance,4.967340772163221
723,2022-01-01,avg_distance,4.614714647681395
724,2022-02-01,avg_distance,4.719787109745309
725,2022-03-01,avg_distance,4.895836959860872
726,2022-04-01,avg_distance,5.041944380519912
727,2022-05-01,avg_distance,5.138922849631023
728,2022-06-01,avg_distance,5.134015542557614
729,2022-07-01,avg_distance,5.122057476012596
730,2022-08-01,avg_distance,5.162975546763872
731,2019-02-01,count_drivers,86270.0
732,2019-03-01,count_drivers,87684.0
733,2019-04-01,count_drivers,87774.0
734,2019-05-01,count_drivers,87713.0
735,2019-06-01,count_drivers,87125.0
736,2019-07-01,count_drivers,85755.0
737,2019-08-01,count_drivers,83129.0
738,2019-09-01,count_drivers,84311.0
739,2019-10-01,count_drivers,83856.0
740,2019-11-01,count_drivers,83017.0
741,2019-12-01,count_drivers,82524.0
742,2020-01-01,count_drivers,80722.0
743,2020-03-01,count_drivers,76600.0
744,2020-02-01,count_drivers,79279.0
745,2020-04-01,count_drivers,22380.0
746,2020-05-01,count_drivers,27670.0
747,2020-06-01,count_drivers,29837.0
748,2020-08-01,count_drivers,49001.0
749,2020-07-01,count_drivers,38327.0
750,2020-09-01,count_drivers,50616.0
751,2020-10-01,count_drivers,52406.0
752,2020-11-01,count_drivers,53017.0
753,2020-12-01,count_drivers,51532.0
754,2021-01-01,count_drivers,47627.0
755,2021-02-01,count_drivers,47203.0
756,2021-03-01,count_drivers,52117.0
757,2021-04-01,count_drivers,54484.0
758,2021-05-01,count_drivers,56868.0
759,2021-06-01,count_drivers,58801.0
760,2021-07-01,count_drivers,59727.0
761,2021-08-01,count_drivers,59817.0
762,2021-09-01,count_drivers,66003.0
763,2021-10-01,count_drivers,68931.0
764,2021-11-01,count_drivers,69409.0
765,2021-12-01,count_drivers,70301.0
766,2022-01-01,count_drivers,68529.0
767,2022-02-01,count_drivers,68994.0
768,2022-03-01,count_drivers,71666.0
769,2022-04-01,count_drivers,72239.0
770,2022-05-01,count_drivers,73280.0
771,2022-06-01,count_drivers,74017.0
772,2022-07-01,count_drivers,73316.0
773,2022-08-01,count_drivers,72639.0
774,2019-02-01,driver_pay,13.777479718202375
775,2019-03-01,driver_pay,14.455154739456807
776,2019-04-01,driver_pay,14.557787269849777
777,2019-05-01,driver_pay,15.489343432731928
778,2019-06-01,driver_pay,15.457623670244365
779,2019-07-01,driver_pay,14.77114503309816
780,2019-08-01,driver_pay,14.619665366819387
781,2019-09-01,driver_pay,14.851869836195359
782,2019-10-01,driver_pay,14.11055055885664
783,2019-11-01,driver_pay,13.959747497218494
784,2019-12-01,driver_pay,14.987642666674198
785,2020-01-01,driver_pay,13.1669467290028
786,2020-03-01,driver_pay,13.648273080198713
787,2020-02-01,driver_pay,13.573227615661544
788,2020-04-01,driver_pay,12.6427503442147
789,2020-05-01,driver_pay,13.422039520677869
790,2020-06-01,driver_pay,15.491665495796825
791,2020-08-01,driver_pay,15.014798657354195
792,2020-07-01,driver_pay,15.869887131514618
793,2020-09-01,driver_pay,14.888266024549129
794,2020-10-01,driver_pay,14.568133934603118
795,2020-11-01,driver_pay,14.381923490176497
796,2020-12-01,driver_pay,14.345794453331436
797,2021-01-01,driver_pay,13.897242211900192
798,2021-02-01,driver_pay,15.738941585685897
799,2021-03-01,driver_pay,16.06039808827096
800,2021-04-01,driver_pay,16.724855941405917
801,2021-05-01,driver_pay,18.15584901207613
802,2021-06-01,driver_pay,19.020202344204332
803,2021-07-01,driver_pay,18.295606646597744
804,2021-08-01,driver_pay,18.153900519084143
805,2021-09-01,driver_pay,19.32708559490982
806,2021-10-01,driver_pay,18.8112612332771
807,2021-11-01,driver_pay,18.29840300267407
808,2021-12-01,driver_pay,17.638563985691174
809,2022-01-01,driver_pay,15.597746502126322
810,2022-02-01,driver_pay,16.39532544321728
811,2022-03-01,driver_pay,18.027363695164645
812,2022-04-01,driver_pay,18.963993660723688
813,2022-05-01,driver_pay,20.09238721187453
814,2022-06-01,driver_pay,19.832686268868933
815,2022-07-01,driver_pay,18.493177757959803
816,2022-08-01,driver_pay,18.308263798614604
817,2019-02-01,total_driver_pay,276380720.82804805
818,2019-03-01,total_driver_pay,343642653.813892
819,2019-04-01,total_driver_pay,315056152.7829314
820,2019-05-01,total_driver_pay,344642739.54277986
821,2019-06-01,total_driver_pay,323673025.0129941
822,2019-07-01,total_driver_pay,289057201.8542244
823,2019-08-01,total_driver_pay,259649496.6176687
824,2019-09-01,total_driver_pay,296912299.4242769
825,2019-10-01,total_driver_pay,297628325.7126946
826,2019-11-01,total_driver_pay,301112535.26086277
827,2019-12-01,total_driver_pay,326137698.9896039
828,2020-01-01,total_driver_pay,268642198.8810432
829,2020-03-01,total_driver_pay,182423186.49330917
830,2020-02-01,total_driver_pay,294252209.81388134
831,2020-04-01,total_driver_pay,54426572.45008155
832,2020-05-01,total_driver_pay,81558580.22009489
833,2020-06-01,total_driver_pay,116785686.38993089
834,2020-08-01,total_driver_pay,166344119.55965945
835,2020-07-01,total_driver_pay,157812411.15975404
836,2020-09-01,total_driver_pay,179910580.83048496
837,2020-10-01,total_driver_pay,192951525.0204776
838,2020-11-01,total_driver_pay,166509509.30067548
839,2020-12-01,total_driver_pay,166637061.50072345
840,2021-01-01,total_driver_pay,165224799.0607588
841,2021-02-01,total_driver_pay,182266937.7901496
842,2021-03-01,total_driver_pay,227955428.4196158
843,2021-04-01,total_driver_pay,235268899.74973178
844,2021-05-01,total_driver_pay,266522779.85955417
845,2021-06-01,total_driver_pay,283435916.9999462
846,2021-07-01,total_driver_pay,274176863.46951497
847,2021-08-01,total_driver_pay,262551494.25937468
848,2021-09-01,total_driver_pay,286757437.83018225
849,2021-10-01,total_driver_pay,310419990.41073304
850,2021-11-01,total_driver_pay,292691062.2203019
851,2021-12-01,total_driver_pay,282453486.35985094
852,2022-01-01,total_driver_pay,229616422.76935387
853,2022-02-01,total_driver_pay,262118806.33947182
854,2022-03-01,total_driver_pay,332170256.4918247
855,2022-04-01,total_driver_pay,336118620.1304004
856,2022-05-01,total_driver_pay,364072308.24147904
857,2022-06-01,total_driver_pay,351884212.7014847
858,2022-07-01,total_driver_pay,322418493.92132884
859,2022-08-01,total_driver_pay,313991209.67087114
860,2019-02-01,pay_per_driver,3203.671274232619
861,2019-03-01,pay_per_driver,3919.103300646549
862,2019-04-01,pay_per_driver,3589.4017907686944
863,2019-05-01,pay_per_driver,3929.2093480188782
864,2019-06-01,pay_per_driver,3715.0418939798465
865,2019-07-01,pay_per_driver,3370.732923493958
866,2019-08-01,pay_per_driver,3123.4526653474563
867,2019-09-01,pay_per_driver,3521.631808711519
868,2019-10-01,pay_per_driver,3549.2788317197883
869,2019-11-01,pay_per_driver,3627.118966728053
870,2019-12-01,pay_per_driver,3952.0345473995912
871,2020-01-01,pay_per_driver,3327.992355009083
872,2020-03-01,pay_per_driver,2381.5037401215295
873,2020-02-01,pay_per_driver,3711.603448755425
874,2020-04-01,pay_per_driver,2431.92906389998
875,2020-05-01,pay_per_driver,2947.5453639354855
876,2020-06-01,pay_per_driver,3914.1229476800913
877,2020-08-01,pay_per_driver,3394.7086704283474
878,2020-07-01,pay_per_driver,4117.5257953858645
879,2020-09-01,pay_per_driver,3554.4211480655317
880,2020-10-01,pay_per_driver,3681.8594248841277
881,2020-11-01,pay_per_driver,3140.681466334864
882,2020-12-01,pay_per_driver,3233.661831497389
883,2021-01-01,pay_per_driver,3469.141433656514
884,2021-02-01,pay_per_driver,3861.3422407505795
885,2021-03-01,pay_per_driver,4373.916925755815
886,2021-04-01,pay_per_driver,4318.128253243737
887,2021-05-01,pay_per_driver,4686.691634303196
888,2021-06-01,pay_per_driver,4820.256747333314
889,2021-07-01,pay_per_driver,4590.501171488857
890,2021-08-01,pay_per_driver,4389.245436236767
891,2021-09-01,pay_per_driver,4344.6121817217745
892,2021-10-01,pay_per_driver,4503.343784519781
893,2021-11-01,pay_per_driver,4216.903603571611
894,2021-12-01,pay_per_driver,4017.7733796084117
895,2022-01-01,pay_per_driver,3350.6460442929833
896,2022-02-01,pay_per_driver,3799.153641468415
897,2022-03-01,pay_per_driver,4634.9769275782755
898,2022-04-01,pay_per_driver,4652.869227569601
899,2022-05-01,pay_per_driver,4968.235647400096
900,2022-06-01,pay_per_driver,4754.09990544719
901,2022-07-01,pay_per_driver,4397.655271991501
902,2022-08-01,pay_per_driver,4322.625719942058
903,2019-02-01,tips_per_driver,112.96753460066576
904,2019-03-01,tips_per_driver,133.58710380454335
905,2019-04-01,tips_per_driver,128.27221739922095
906,2019-05-01,tips_per_driver,151.9908541493385
907,2019-06-01,tips_per_driver,158.08044591103626
908,2019-07-01,tips_per_driver,141.59973750801404
909,2019-08-01,tips_per_driver,131.92114460656776
910,2019-09-01,tips_per_driver,148.24126175706613
911,2019-10-01,tips_per_driver,163.94708846116998
912,2019-11-01,tips_per_driver,161.62017719261897
913,2019-12-01,tips_per_driver,182.88876193590409
914,2020-01-01,tips_per_driver,154.42259099129248
915,2020-03-01,tips_per_driver,91.58322193210789
916,2020-02-01,tips_per_driver,163.77786904475934
917,2020-04-01,tips_per_driver,85.88755808758054
918,2020-05-01,tips_per_driver,108.77486555836398
919,2020-06-01,tips_per_driver,144.33400408862542
920,2020-08-01,tips_per_driver,101.36248239833408
921,2020-07-01,tips_per_driver,136.67062592963646
922,2020-09-01,tips_per_driver,118.43111565541825
923,2020-10-01,tips_per_driver,130.90966683258986
924,2020-11-01,tips_per_driver,111.89401814561012
925,2020-12-01,tips_per_driver,114.95804102350404
926,2021-01-01,tips_per_driver,124.68102210929048
927,2021-02-01,tips_per_driver,136.3584685295395
928,2021-03-01,tips_per_driver,155.734695205016
929,2021-04-01,tips_per_driver,171.09872513031502
930,2021-05-01,tips_per_driver,196.32570285573328
931,2021-06-01,tips_per_driver,223.2471770888178
932,2021-07-01,tips_per_driver,225.23070135784894
933,2021-08-01,tips_per_driver,222.38235919553765
934,2021-09-01,tips_per_driver,228.09024620092532
935,2021-10-01,tips_per_driver,241.9444151397687
936,2021-11-01,tips_per_driver,233.28406056848652
937,2021-12-01,tips_per_driver,240.61223922843712
938,2022-01-01,tips_per_driver,173.10759050911312
939,2022-02-01,tips_per_driver,206.2577413977819
940,2022-03-01,tips_per_driver,258.1756929366616
941,2022-04-01,tips_per_driver,272.4863514168242
942,2022-05-01,tips_per_driver,287.7214370906216
943,2022-06-01,tips_per_driver,278.1952531175248
944,2022-07-01,tips_per_driver,249.1998524196402
945,2022-08-01,tips_per_driver,246.62792976184622
946,2019-02-01,tips_per_driver,112.96753460066576
947,2019-03-01,tips_per_driver,133.58710380454335
948,2019-04-01,tips_per_driver,128.27221739922095
949,2019-05-01,tips_per_driver,151.9908541493385
950,2019-06-01,tips_per_driver,158.08044591103626
951,2019-07-01,tips_per_driver,141.59973750801404
952,2019-08-01,tips_per_driver,131.92114460656776
953,2019-09-01,tips_per_driver,148.24126175706613
954,2019-10-01,tips_per_driver,163.94708846116998
955,2019-11-01,tips_per_driver,161.62017719261897
956,2019-12-01,tips_per_driver,182.88876193590409
957,2020-01-01,tips_per_driver,154.42259099129248
958,2020-03-01,tips_per_driver,91.58322193210789
959,2020-02-01,tips_per_driver,163.77786904475934
960,2020-04-01,tips_per_driver,85.88755808758054
961,2020-05-01,tips_per_driver,108.77486555836398
962,2020-06-01,tips_per_driver,144.33400408862542
963,2020-08-01,tips_per_driver,101.36248239833408
964,2020-07-01,tips_per_driver,136.67062592963646
965,2020-09-01,tips_per_driver,118.43111565541825
966,2020-10-01,tips_per_driver,130.90966683258986
967,2020-11-01,tips_per_driver,111.89401814561012
968,2020-12-01,tips_per_driver,114.95804102350404
969,2021-01-01,tips_per_driver,124.68102210929048
970,2021-02-01,tips_per_driver,136.3584685295395
971,2021-03-01,tips_per_driver,155.734695205016
972,2021-04-01,tips_per_driver,171.09872513031502
973,2021-05-01,tips_per_driver,196.32570285573328
974,2021-06-01,tips_per_driver,223.2471770888178
975,2021-07-01,tips_per_driver,225.23070135784894
976,2021-08-01,tips_per_driver,222.38235919553765
977,2021-09-01,tips_per_driver,228.09024620092532
978,2021-10-01,tips_per_driver,241.9444151397687
979,2021-11-01,tips_per_driver,233.28406056848652
980,2021-12-01,tips_per_driver,240.61223922843712
981,2022-01-01,tips_per_driver,173.10759050911312
982,2022-02-01,tips_per_driver,206.2577413977819
983,2022-03-01,tips_per_driver,258.1756929366616
984,2022-04-01,tips_per_driver,272.4863514168242
985,2022-05-01,tips_per_driver,287.7214370906216
986,2022-06-01,tips_per_driver,278.1952531175248
987,2022-07-01,tips_per_driver,249.1998524196402
988,2022-08-01,tips_per_driver,246.62792976184622
989,2019-02-01,sum_total_fare,394214818.32878345
990,2019-03-01,sum_total_fare,459898446.9164276
991,2019-04-01,sum_total_fare,440082644.1991101
992,2019-05-01,sum_total_fare,486844017.2351299
993,2019-06-01,sum_total_fare,474865507.1278021
994,2019-07-01,sum_total_fare,424102090.5995475
995,2019-08-01,sum_total_fare,389326975.4508936
996,2019-09-01,sum_total_fare,452124393.4323879
997,2019-10-01,sum_total_fare,479673998.4189816
998,2019-11-01,sum_total_fare,467686483.2333518
999,2019-12-01,sum_total_fare,501882742.4429569
1000,2020-01-01,sum_total_fare,434787593.8819246
1001,2020-03-01,sum_total_fare,271219830.9698287
1002,2020-02-01,sum_total_fare,450820268.26412237
1003,2020-04-01,sum_total_fare,85238255.83956535
1004,2020-05-01,sum_total_fare,129202774.69886643
1005,2020-06-01,sum_total_fare,178806158.91885215
1006,2020-08-01,sum_total_fare,248672868.84956032
1007,2020-07-01,sum_total_fare,234203384.49912384
1008,2020-09-01,sum_total_fare,268688685.2201903
1009,2020-10-01,sum_total_fare,297335521.0190254
1010,2020-11-01,sum_total_fare,260787584.01862296
1011,2020-12-01,sum_total_fare,253403076.49865085
1012,2021-01-01,sum_total_fare,252811160.87978423
1013,2021-02-01,sum_total_fare,272654374.58902216
1014,2021-03-01,sum_total_fare,344257132.8703634
1015,2021-04-01,sum_total_fare,370303302.77104264
1016,2021-05-01,sum_total_fare,411579881.3840404
1017,2021-06-01,sum_total_fare,440024651.1130492
1018,2021-07-01,sum_total_fare,436670225.3406879
1019,2021-08-01,sum_total_fare,418217737.35449374
1020,2021-09-01,sum_total_fare,446889641.4252913
1021,2021-10-01,sum_total_fare,472988985.04389644
1022,2021-11-01,sum_total_fare,458801622.1654779
1023,2021-12-01,sum_total_fare,453724996.5470891
1024,2022-01-01,sum_total_fare,366065938.98843217
1025,2022-02-01,sum_total_fare,427860518.0955539
1026,2022-03-01,sum_total_fare,523875766.9997154
1027,2022-04-01,sum_total_fare,538492610.4463886
1028,2022-05-01,sum_total_fare,582932500.5476205
1029,2022-06-01,sum_total_fare,560535648.1581787
1030,2022-07-01,sum_total_fare,506543310.09584117
1031,2022-08-01,sum_total_fare,500661719.79713106
1032,2019-02-01,avg_total_fare,
1033,2019-03-01,avg_total_fare,
1034,2019-04-01,avg_total_fare,
1035,2019-05-01,avg_total_fare,
1036,2019-06-01,avg_total_fare,
1037,2019-07-01,avg_total_fare,21.67208929201949
1038,2019-08-01,avg_total_fare,21.921205985425548
1039,2019-09-01,avg_total_fare,22.615744292328106
1040,2019-10-01,avg_total_fare,22.74133078648457
1041,2019-11-01,avg_total_fare,21.6822099689195
1042,2019-12-01,avg_total_fare,23.063997899075428
1043,2020-01-01,avg_total_fare,21.31022270856859
1044,2020-03-01,avg_total_fare,20.2917314898308
1045,2020-02-01,avg_total_fare,20.795378626970855
1046,2020-04-01,avg_total_fare,
1047,2020-05-01,avg_total_fare,21.26281187717574
1048,2020-06-01,avg_total_fare,23.718704647678226
1049,2020-08-01,avg_total_fare,22.44607784877946
1050,2020-07-01,avg_total_fare,23.551894622896963
1051,2020-09-01,avg_total_fare,22.234982538985296
1052,2020-10-01,avg_total_fare,
1053,2020-11-01,avg_total_fare,22.525002303448588
1054,2020-12-01,avg_total_fare,21.815485802212642
1055,2021-01-01,avg_total_fare,21.264228836048026
1056,2021-02-01,avg_total_fare,23.543991723167352
1057,2021-03-01,avg_total_fare,24.254331809318995
1058,2021-04-01,avg_total_fare,26.324216248134036
1059,2021-05-01,avg_total_fare,28.037311432645883
1060,2021-06-01,avg_total_fare,29.52821925038421
1061,2021-07-01,avg_total_fare,29.138660994284503
1062,2021-08-01,avg_total_fare,28.91731094757938
1063,2021-09-01,avg_total_fare,30.119791893314506
1064,2021-10-01,avg_total_fare,28.662842706587792
1065,2021-11-01,avg_total_fare,28.683270739389826
1066,2021-12-01,avg_total_fare,28.33407187372187
1067,2022-01-01,avg_total_fare,24.866704439254395
1068,2022-02-01,avg_total_fare,26.762339324081545
1069,2022-03-01,avg_total_fare,28.431501009542192
1070,2022-04-01,avg_total_fare,30.38204324083573
1071,2022-05-01,avg_total_fare,32.17082226319853
1072,2022-06-01,avg_total_fare,31.5925729292923
1073,2022-07-01,avg_total_fare,29.054150590981518
1074,2022-08-01,avg_total_fare,29.192686156794327
